t_s,armed,yaw_rate_dps,target_dps,servo4_pwm,vbat_v,current_a,power_w,kp,ki,kd,imax,h_yaw_trim
49.6432,1,8.8272,0.0,932,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
49.6439,1,47.3690,0.0,917,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
49.6448,1,91.1307,0.0,897,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
49.6454,1,132.1554,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
49.7960,1,162.6843,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
49.9020,1,130.0982,0.0,811,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
49.9853,1,98.7924,0.0,816,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.1918,1,79.2838,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.1926,1,120.5874,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.4998,1,93.7159,0.0,813,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.5011,1,32.5926,0.0,808,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.6730,1,-2.3901,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.6740,1,49.2257,0.0,862,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.6753,1,70.9691,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.8562,1,17.5164,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
50.8569,1,17.1310,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.0915,1,23.1317,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.0925,1,13.5135,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.2153,1,4.3510,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.2516,1,-10.6774,0.0,851,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.4380,1,-29.0362,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.4386,1,-33.7031,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.5111,1,-33.5142,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.6024,1,-31.5667,0.0,873,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.7797,1,-24.5850,0.0,875,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.7806,1,-15.7821,0.0,876,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.9163,1,-11.4876,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
51.9171,1,-2.0390,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.1222,1,2.9725,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.1227,1,13.2332,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.3039,1,18.3528,0.0,859,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.4321,1,10.3519,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.6000,1,11.5827,0.0,852,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.6006,1,6.8817,0.0,854,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.6014,1,4.5605,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.6624,1,2.3145,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.8130,1,-2.4219,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
52.8137,1,-10.7267,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.0459,1,-6.5669,0.0,862,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.0465,1,-13.2818,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.0472,1,-13.9671,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.0477,1,-12.9483,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.2727,1,-14.3947,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.2734,1,-6.9427,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.4650,1,-4.1052,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.4666,1,-7.9572,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.4676,1,1.1179,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.6332,1,5.1362,0.0,863,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.6344,1,2.4348,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.6846,1,7.9142,0.0,862,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.8574,1,9.6321,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.8580,1,9.6792,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
53.9697,1,11.6883,0.0,860,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.0904,1,4.7303,0.0,855,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.0914,1,5.1455,0.0,859,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.1354,1,2.0306,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.4453,1,-0.7173,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.4464,1,0.6430,0.0,859,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.4473,1,-2.8029,0.0,860,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.4484,1,-8.8809,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.5275,1,-6.6602,0.0,863,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.5283,1,-10.9434,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.6131,1,-7.5458,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.7155,1,-18.0290,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
54.7162,1,-15.4571,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.0048,1,-13.8913,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.0055,1,-29.2911,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.0063,1,-28.1843,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.0069,1,-40.7031,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.0737,1,-37.9177,0.0,882,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.2821,1,-44.0862,0.0,887,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.3525,1,-35.4999,0.0,894,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.5886,1,-32.5826,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.5894,1,-38.3477,0.0,886,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.5904,1,-27.7044,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.5909,1,-21.3479,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.5913,1,-31.5973,0.0,886,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.7743,1,-18.4618,0.0,885,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.7749,1,-3.6979,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.7758,1,-2.2103,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
55.9337,1,-2.0148,0.0,875,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.0584,1,14.4655,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.0594,1,8.5453,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.0600,1,16.4963,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.2041,1,26.3800,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6019,1,29.4770,0.0,862,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6024,1,31.8023,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6026,1,37.2172,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6031,1,34.9610,0.0,854,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6036,1,20.4484,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6041,1,21.7136,0.0,851,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6047,1,19.7834,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6048,1,-12.1659,0.0,856,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.6051,1,-16.9163,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.8293,1,-34.5192,0.0,875,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.8301,1,-48.5989,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.8306,1,-49.9865,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
56.8311,1,-57.6902,0.0,898,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.0923,1,-87.9471,0.0,903,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.0929,1,-82.6278,0.0,913,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.0935,1,-85.2355,0.0,922,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.0940,1,-79.5826,0.0,917,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.2037,1,-82.5256,0.0,921,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.2043,1,-71.2842,0.0,927,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.2826,1,-72.9825,0.0,926,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.4337,1,-58.6293,0.0,924,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.4346,1,-46.1123,0.0,924,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.7981,1,-37.8356,0.0,918,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.7986,1,-24.3790,0.0,912,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.7994,1,-12.7482,0.0,912,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.7998,1,-6.5269,0.0,904,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.7999,1,6.9313,0.0,903,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.8001,1,14.9535,0.0,899,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
57.8002,1,10.9772,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.0932,1,15.3867,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.0940,1,25.1760,0.0,886,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.0948,1,24.3559,0.0,883,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.0954,1,38.6857,0.0,881,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.0961,1,36.0167,0.0,879,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.0967,1,36.4341,0.0,873,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.2029,1,44.5740,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.3561,1,47.8076,0.0,865,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.3569,1,49.5184,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9546,1,59.5982,0.0,863,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9552,1,65.5781,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9556,1,69.5586,0.0,852,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9560,1,68.9875,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9564,1,51.5647,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9568,1,53.5025,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9574,1,51.8281,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9579,1,39.1485,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9581,1,33.2127,0.0,852,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
58.9585,1,16.1587,0.0,852,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.0054,1,20.7966,0.0,859,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.1776,1,-2.9828,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.1786,1,-3.1112,0.0,863,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.2876,1,-24.3908,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.3991,1,-23.8748,0.0,875,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.4003,1,-27.8557,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.5343,1,-34.7790,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.5351,1,-28.9571,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.7443,1,-31.6856,0.0,888,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.9470,1,-18.8124,0.0,892,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.9479,1,-33.1510,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.9488,1,-19.1992,0.0,893,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
59.9496,1,-27.6287,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.1133,1,-13.3460,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.1141,1,-10.2931,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.1865,1,-6.4307,0.0,885,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.2706,1,-17.9985,0.0,885,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.5142,1,-6.4601,0.0,882,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.5150,1,11.3480,0.0,890,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.5160,1,11.8804,0.0,879,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.6823,1,18.9575,0.0,873,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.6832,1,13.2296,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.8077,1,18.6846,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
60.8083,1,8.4746,0.0,873,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.0253,1,23.6390,0.0,872,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.0263,1,22.3401,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.0826,1,44.7689,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.3341,1,67.6366,0.0,860,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.3345,1,84.9037,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.3350,1,72.8559,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.4857,1,22.7997,0.0,824,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.4864,1,32.1148,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.7295,1,45.9612,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.7301,1,62.8380,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.7309,1,83.1334,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.7312,1,51.5324,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.7318,1,10.5349,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
61.7632,1,11.6740,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.1600,1,35.2961,0.0,856,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.1604,1,54.6636,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.1610,1,58.5116,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.1617,1,17.4993,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.1619,1,-12.1460,0.0,823,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.1621,1,20.6039,0.0,859,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.4646,1,53.5774,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.4656,1,71.4616,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.4664,1,43.4653,0.0,814,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.4672,1,8.3593,0.0,812,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.4680,1,-32.4601,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.4686,1,-50.4375,0.0,854,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.4688,1,-41.5109,0.0,854,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.7575,1,-5.5214,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.7581,1,35.5499,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.7586,1,67.0823,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.7593,1,85.1193,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.7599,1,72.4615,0.0,814,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.8235,1,45.5393,0.0,803,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.9739,1,7.5623,0.0,813,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
62.9747,1,-40.3380,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.1038,1,-48.6240,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.1701,1,-32.3345,0.0,865,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.4505,1,9.7109,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.4511,1,60.4785,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.4516,1,82.8016,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.4521,1,79.6598,0.0,811,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.4526,1,50.6595,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9210,1,4.6968,0.0,809,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9219,1,-33.9514,0.0,809,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9222,1,-50.1510,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9229,1,-32.6393,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9234,1,15.4739,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9240,1,76.1471,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9241,1,97.8028,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9242,1,86.0575,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9243,1,47.4323,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9245,1,-7.0822,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9246,1,-56.2810,0.0,807,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
63.9247,1,-96.0176,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.0596,1,-121.6127,0.0,879,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.1352,1,-116.5975,0.0,902,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.1359,1,-90.3090,0.0,902,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.4858,1,-44.4248,0.0,903,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.4868,1,-22.4408,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.4880,1,-10.1440,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.4886,1,-8.5751,0.0,854,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.4889,1,-25.1816,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.4891,1,-34.5516,0.0,863,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.5517,1,-43.0926,0.0,865,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.8332,1,-54.8384,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.8338,1,-57.9704,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.8345,1,-57.4302,0.0,888,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.8996,1,-39.7592,0.0,892,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
64.9005,1,-30.0656,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.0611,1,-5.1181,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.2152,1,11.1219,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.2162,1,30.3301,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.4185,1,37.8027,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.4200,1,47.5638,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.5279,1,47.7441,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.5288,1,37.7365,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.7515,1,27.6254,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.7521,1,22.7381,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
65.8657,1,9.1833,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.0135,1,4.1254,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.0147,1,-5.4770,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.0159,1,-9.1645,0.0,855,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.3481,1,-10.1346,0.0,859,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.3493,1,-22.3385,0.0,860,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.3499,1,-22.9756,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.3511,1,-23.9680,0.0,868,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.4350,1,-28.5236,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.4360,1,-32.3320,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.5257,1,-36.5316,0.0,875,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.5504,1,-31.6105,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.6105,1,-34.3096,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.8344,1,-30.7497,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.9153,1,-32.0733,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
66.9160,1,-39.3446,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
